50, 4.474808, 12.012924, 6.018812, 3.849437, 0.511433, -0.544217, 4.975330, 
50, 4.524340, 11.825672, 6.212504, 3.873839, 0.488054, -0.467572, 4.966920, 
50, 4.572734, 11.636914, 6.407367, 3.897260, 0.468421, -0.392668, 4.960071, 
50, 4.620252, 11.446767, 6.603361, 3.919882, 0.452424, -0.319929, 4.954730, 
50, 4.667155, 11.255336, 6.800455, 3.941879, 0.439955, -0.249384, 4.950855, 
50, 4.713708, 11.062710, 6.998627, 3.963425, 0.430915, -0.180799, 4.948417, 
50, 4.760176, 10.868970, 7.197861, 3.984686, 0.425227, -0.113763, 4.947396, 
50, 4.806828, 10.674188, 7.398152, 4.005828, 0.422839, -0.047755, 4.947785, 
50, 4.853942, 10.478427, 7.599503, 4.027015, 0.423730, 0.017807, 4.949586, 
50, 4.901801, 10.281745, 7.801924, 4.048410, 0.427906, 0.083528, 4.952813, 
50, 4.950698, 10.084198, 8.005433, 4.070181, 0.435406, 0.150004, 4.957492, 
50, 5.000939, 9.885837, 8.210057, 4.092495, 0.446296, 0.217789, 4.963659, 
50, 5.052844, 9.686714, 8.415834, 4.115528, 0.460663, 0.287345, 4.971362, 
50, 5.106751, 9.486885, 8.622807, 4.139459, 0.478613, 0.358999, 4.980660, 
50, 5.163016, 9.286407, 8.831030, 4.164472, 0.500255, 0.432843, 4.991626, 
50, 5.222020, 9.085348, 9.040568, 4.190756, 0.525688, 0.508653, 5.004345, 
50, 5.284170, 8.883787, 9.251493, 4.218505, 0.554973, 0.585710, 5.018914, 
50, 5.349899, 8.681818, 9.463889, 4.247910, 0.588104, 0.662613, 5.035445, 
50, 5.419675, 8.479558, 9.677847, 4.279158, 0.624954, 0.736995, 5.054060, 
50, 5.493998, 8.277151, 9.893468, 4.312418, 0.665212, 0.805175, 5.074893, 
50, 5.573403, 8.074780, 10.110859, 4.347833, 0.708299, 0.861739, 5.098088, 
50, 5.658460, 7.872674, 10.330134, 4.385496, 0.753252, 0.899050, 5.123796, 
50, 5.749773, 7.671123, 10.551405, 4.425425, 0.798591, 0.906786, 5.152168, 
50, 5.847969, 7.470487, 10.774782, 4.467534, 0.842173, 0.871644, 5.183349, 
50, 5.953694, 7.271218, 11.000361, 4.511586, 0.881040, 0.777334, 5.217469, 
50, 6.067591, 7.073869, 11.228219, 4.557152, 0.911311, 0.605429, 5.254630, 
50, 6.190276, 6.879112, 11.458397, 4.603560, 0.928174, 0.337251, 5.294888, 
50, 6.322309, 6.687748, 11.690890, 4.649863, 0.926050, -0.042476, 5.338236, 
50, 6.464150, 6.500706, 11.925631, 4.694815, 0.899034, -0.540330, 5.384585, 
50, 6.616110, 6.319038, 12.162476, 4.736898, 0.841663, -1.147415, 5.433744, 
50, 6.778310, 6.143885, 12.401196, 4.774398, 0.750011, -1.833036, 5.485406, 
50, 6.950635, 5.976441, 12.641473, 4.805545, 0.622940, -2.541427, 5.539147, 
50, 7.132706, 5.817883, 12.882908, 4.828705, 0.463186, -3.195085, 5.594435, 
50, 7.323885, 5.669298, 13.125038, 4.842597, 0.277850, -3.706705, 5.650651, 
50, 7.523296, 5.531614, 13.367363, 4.846494, 0.077929, -3.998419, 5.707127, 
50, 7.729877, 5.405533, 13.609379, 4.840334, -0.123197, -4.022529, 5.763191, 
50, 7.942456, 5.291492, 13.850616, 4.824735, -0.311971, -3.775482, 5.818214, 
50, 8.159827, 5.189655, 14.090661, 4.800889, -0.476914, -3.298849, 5.871645, 
50, 8.380824, 5.099925, 14.329179, 4.770377, -0.610256, -2.666837, 5.923038, 
50, 8.604376, 5.021987, 14.565927, 4.734949, -0.708557, -1.966028, 5.972067, 
50, 8.829541, 4.955357, 14.800743, 4.696332, -0.772341, -1.275688, 6.018517, 
50, 9.055528, 4.899433, 15.033547, 4.656078, -0.805074, -0.654657, 6.062280, 
50, 9.281693, 4.853544, 15.264321, 4.615482, -0.811924, -0.136988, 6.103334, 
50, 9.507531, 4.816990, 15.493099, 4.575549, -0.798651, 0.265455, 6.141723, 
50, 9.732658, 4.789075, 15.719949, 4.537010, -0.770791, 0.557194, 6.177539, 
50, 9.956789, 4.769123, 15.944967, 4.500350, -0.733185, 0.752116, 6.210910, 
50, 10.179725, 4.756497, 16.168260, 4.465862, -0.689768, 0.868343, 6.241979, 
50, 10.401331, 4.750603, 16.389944, 4.433684, -0.643568, 0.924010, 6.270902, 
50, 10.613153, 4.750205, 16.601766, 4.236444, -3.944792, -66.024478, 0.003610, 
50, 10.817892, 4.751596, 16.806510, 4.094878, -2.831324, 22.269360, 0.009935, 
50, 11.022413, 4.754252, 17.011049, 4.090780, -0.081952, 54.987423, 0.015988, 
50, 11.226710, 4.758113, 17.215382, 4.086663, -0.082352, -0.007987, 0.021766, 
50, 11.430775, 4.763122, 17.419509, 4.082528, -0.082688, -0.006730, 0.027268, 
50, 11.634603, 4.769219, 17.623428, 4.078380, -0.082968, -0.005591, 0.032494, 
50, 11.838189, 4.776345, 17.827139, 4.074220, -0.083196, -0.004569, 0.037442, 
50, 12.041531, 4.784443, 18.030641, 4.070051, -0.083379, -0.003658, 0.042112, 
50, 12.244625, 4.793452, 18.233935, 4.065875, -0.083522, -0.002854, 0.046504, 
50, 12.447470, 4.803315, 18.437020, 4.061694, -0.083630, -0.002153, 0.050617, 
50, 12.650065, 4.813972, 18.639895, 4.057508, -0.083707, -0.001549, 0.054451, 
50, 12.852410, 4.825366, 18.842561, 4.053320, -0.083759, -0.001037, 0.058006, 
50, 13.054507, 4.837439, 19.045018, 4.049131, -0.083789, -0.000610, 0.061282, 
50, 13.256355, 4.850133, 19.247265, 4.044941, -0.083803, -0.000263, 0.064278, 
50, 13.457957, 4.863389, 19.449302, 4.040751, -0.083802, 0.000010, 0.066994, 
50, 13.659316, 4.877150, 19.651130, 4.036561, -0.083791, 0.000216, 0.069432, 
50, 13.860433, 4.891359, 19.852749, 4.032372, -0.083773, 0.000361, 0.071590, 
50, 14.061312, 4.905959, 20.054158, 4.028185, -0.083751, 0.000452, 0.073469, 
50, 14.261957, 4.920893, 20.255358, 4.023999, -0.083726, 0.000493, 0.075069, 
50, 14.462371, 4.936104, 20.456349, 4.019813, -0.083701, 0.000493, 0.076390, 
50, 14.662559, 4.951536, 20.657130, 4.015630, -0.083678, 0.000457, 0.077432, 
50, 14.862524, 4.967132, 20.857703, 4.011447, -0.083659, 0.000391, 0.078195, 
50, 15.062271, 4.982836, 21.058066, 4.007264, -0.083644, 0.000302, 0.078679, 
50, 15.261804, 4.998593, 21.258220, 4.003083, -0.083634, 0.000196, 0.078885, 
50, 15.461127, 5.014347, 21.458165, 3.998901, -0.083630, 0.000079, 0.078812, 
50, 15.660246, 5.030042, 21.657901, 3.994720, -0.083632, -0.000042, 0.078460, 
50, 15.859163, 5.045622, 21.857428, 3.990538, -0.083640, -0.000162, 0.077829, 
50, 16.057884, 5.061034, 22.056746, 3.986355, -0.083654, -0.000274, 0.076919, 
50, 16.256413, 5.076220, 22.255854, 3.982171, -0.083673, -0.000372, 0.075731, 
50, 16.454753, 5.091128, 22.454754, 3.977987, -0.083695, -0.000450, 0.074263, 
50, 16.652908, 5.105701, 22.653444, 3.973801, -0.083720, -0.000501, 0.072516, 
50, 16.850881, 5.119886, 22.851924, 3.969613, -0.083746, -0.000519, 0.070491, 
50, 17.048675, 5.133627, 23.050196, 3.965425, -0.083771, -0.000498, 0.068186, 
50, 17.246294, 5.146871, 23.248257, 3.961235, -0.083792, -0.000431, 0.065602, 
50, 17.443738, 5.159563, 23.446110, 3.957045, -0.083808, -0.000313, 0.062738, 
50, 17.641011, 5.171649, 23.643752, 3.952854, -0.083815, -0.000137, 0.059595, 
50, 17.838113, 5.183076, 23.841185, 3.948663, -0.083810, 0.000104, 0.056173, 
50, 18.035046, 5.193789, 24.038409, 3.944474, -0.083789, 0.000415, 0.052471, 
50, 18.231809, 5.203735, 24.235423, 3.940287, -0.083749, 0.000803, 0.048490, 
50, 18.428403, 5.212860, 24.432229, 3.936102, -0.083685, 0.001275, 0.044231, 
50, 18.624825, 5.221112, 24.628825, 3.931923, -0.083593, 0.001835, 0.039692, 
50, 18.821076, 5.228437, 24.825212, 3.927749, -0.083469, 0.002489, 0.034876, 
50, 19.017153, 5.234783, 25.021391, 3.923584, -0.083307, 0.003244, 0.029782, 
50, 19.213052, 5.240097, 25.217363, 3.919429, -0.083102, 0.004103, 0.024411, 
50, 19.408771, 5.244327, 25.413127, 3.915286, -0.082848, 0.005073, 0.018764, 
50, 19.604304, 5.247422, 25.608685, 3.911159, -0.082540, 0.006156, 0.012841, 
50, 19.799647, 5.249329, 25.804038, 3.907051, -0.082172, 0.007357, 0.006645, 
50, 19.994795, 5.250000, 25.999186, 3.902964, -0.081738, 0.008679, 0.000176, 
50, 20.225316, 5.254511, 26.229752, 4.611321, 14.167151, 284.977791, 0.041128, 
50, 20.463343, 5.270268, 26.468300, 4.770956, 3.192702, -219.488985, 0.092560, 
50, 20.709323, 5.300809, 26.716168, 4.957370, 3.728266, 10.711289, 0.156441, 
50, 20.964917, 5.351451, 26.976731, 5.211250, 5.077612, 26.986910, 0.237286, 
50, 21.231323, 5.430270, 27.254552, 5.556432, 6.903634, 36.520438, 0.341215, 
50, 21.507292, 5.549054, 27.555000, 6.008946, 9.050281, 42.932946, 0.475446, 
50, 21.784494, 5.722250, 27.881859, 6.537197, 10.565014, 30.294665, 0.645116, 
50, 22.041736, 5.959126, 28.231550, 6.993821, 9.132475, -28.650777, 0.845487, 
50, 22.249017, 6.249363, 28.588206, 7.133107, 2.785731, -126.934899, 1.055236, 
50, 22.388266, 6.562235, 28.930666, 6.849210, -5.677937, -169.273353, 1.245877, 
50, 22.465021, 6.868701, 29.246598, 6.318638, -10.611443, -98.670113, 1.400876, 
50, 22.496344, 7.155778, 29.535379, 5.775614, -10.860481, -4.980759, 1.519476, 
50, 22.497766, 7.422207, 29.801812, 5.328658, -8.939124, 38.427141, 1.608170, 
50, 22.479909, 7.670983, 30.051228, 4.988315, -6.806858, 42.645313, 1.674118, 
50, 22.449517, 7.905648, 30.287853, 4.732504, -5.116212, 33.812918, 1.722983, 
50, 22.410932, 8.129181, 30.514691, 4.536770, -3.914694, 24.030369, 1.758784, 
50, 22.367098, 8.343845, 30.733785, 4.381869, -3.098007, 16.333744, 1.784250, 
50, 22.320156, 8.551293, 30.946477, 4.253851, -2.560378, 10.752569, 1.801176, 
50, 22.271787, 8.752694, 31.153606, 4.142569, -2.225632, 6.694920, 1.810682, 
50, 22.223420, 8.948832, 31.355619, 4.040262, -2.046129, 3.590060, 1.813366, 
50, 22.176382, 9.140088, 31.552574, 3.939105, -2.023154, 0.459500, 1.809397, 
50, 22.132048, 9.326243, 31.743936, 3.827237, -2.237349, -4.283905, 1.798564, 
50, 22.091853, 9.506543, 31.928662, 3.694511, -2.654535, -8.343718, 1.780300, 
50, 22.057253, 9.679866, 32.105405, 3.534865, -3.192915, -10.767601, 1.753634, 
50, 22.029706, 9.844624, 32.272450, 3.340901, -3.879281, -13.727317, 1.717105, 
50, 22.010588, 9.998616, 32.427624, 3.103482, -4.748373, -17.381834, 1.668641, 
50, 22.001005, 10.138884, 32.568219, 2.811903, -5.831580, -21.664151, 1.605456, 
50, 22.001407, 10.261679, 32.691014, 2.455902, -7.120021, -25.768811, 1.524083, 
50, 22.010991, 10.362844, 32.792633, 2.032369, -8.470667, -27.012918, 1.420842, 
50, 22.027135, 10.439189, 32.870666, 1.560674, -9.433887, -19.264407, 1.293342, 
50, 22.045860, 10.491118, 32.925868, 1.104025, -9.132989, 6.017970, 1.143397, 
50, 22.064448, 10.524795, 32.964334, 0.769333, -6.693835, 48.783071, 0.979952, 
50, 22.084554, 10.550046, 32.996612, 0.645553, -2.475603, 84.364637, 0.817800, 
50, 22.111242, 10.574415, 33.032751, 0.722792, 1.544782, 80.407716, 0.670670, 
50, 22.148502, 10.600118, 33.078017, 0.905310, 3.650367, 42.111685, 0.545580, 
50, 22.196842, 10.625976, 33.132839, 1.096442, 3.822624, 3.445144, 0.443101, 
50, 22.254192, 10.650195, 33.195093, 1.245073, 2.972625, -16.999972, 0.360399, 
50, 22.317579, 10.671597, 33.261996, 1.338067, 1.859877, -22.254957, 0.293766, 
50, 22.384163, 10.689724, 33.331003, 1.380140, 0.841456, -20.368429, 0.239809, 
50, 22.451595, 10.704598, 33.400056, 1.381064, 0.018481, -16.459503, 0.195787, 
50, 22.518056, 10.716501, 33.467574, 1.350357, -0.614135, -12.652317, 0.159591, 
50, 22.582171, 10.725815, 33.532363, 1.295772, -1.091701, -9.551326, 0.129632, 
50, 22.642915, 10.732950, 33.593524, 1.223220, -1.451039, -7.186752, 0.104711, 
50, 22.699518, 10.738295, 33.650379, 1.137102, -1.722359, -5.426395, 0.083925, 
50, 22.751405, 10.742201, 33.702413, 1.040679, -1.928452, -4.121874, 0.066586, 
50, 22.798142, 10.744975, 33.749232, 0.936382, -2.085951, -3.149977, 0.052171, 
50, 22.839400, 10.746881, 33.790534, 0.826040, -2.206836, -2.417708, 0.040276, 
50, 22.874987, 10.748141, 33.826143, 0.712185, -2.277088, -1.405039, 0.030576, 
50, 22.905032, 10.748942, 33.856199, 0.601122, -2.221271, 1.116346, 0.022756, 
50, 22.929923, 10.749430, 33.881094, 0.497902, -2.064399, 3.137447, 0.016516, 
50, 22.950088, 10.749713, 33.901261, 0.403338, -1.891278, 3.462418, 0.011610, 
50, 22.965988, 10.749868, 33.917162, 0.318024, -1.706275, 3.700055, 0.007831, 
50, 22.978108, 10.749945, 33.929282, 0.242394, -1.512609, 3.873320, 0.005002, 
50, 22.986945, 10.749981, 33.938120, 0.176759, -1.312692, 3.998336, 0.002966, 
50, 22.993012, 10.749994, 33.944187, 0.121341, -1.108360, 4.086639, 0.001582, 
50, 22.996827, 10.749999, 33.948002, 0.076290, -0.901017, 4.146860, 0.000717, 
50, 22.998912, 10.750000, 33.950087, 0.041703, -0.691738, 4.185588, 0.000245, 
50, 22.999794, 10.750000, 33.950969, 0.017637, -0.481326, 4.208247, 0.000046, 
50, 23.000000, 10.750000, 33.951175, 0.004120, -0.270352, 4.219467, 0.000000, 
50, 23.000000, 10.750000, 33.951175, 0.000000, -0.082391, 3.759218, 0.000000, 
